issue_url,patched_file_types,text_for_topic_modeling,topic
https://github.com/containers/podman/issues/13824," test-file , test-file,source-file , source-file ",stats root broken bug report information use commands provide key information environment include information feature note large number issues reported often found already fixed current versions project reporting please verify running compare latest documented top readme readme differ please latest possible retry command creating also running list known issues troubleshooting guide https github containers blob troubleshooting please reference page opening new filing bug please instead bug buildah https github containers buildah issues executes buildah perform container builds buildah maintainers best equipped handle bugs bug report feature leave one kind bug description briefly describe paragraphs steps reproduce install arch linux centos stream use fedora coreos log root stats describe results received prints link found describe results expected additional information deem important happens occasionally stats seems work non root tested arch linux get root socket api curl unix socket sock http libpod containers stats stats null output coreos host arch amd buildahversion cgroupcontrollers cpuset cpu memory hugetlb pids misc cgroupmanager systemd cgroupversion conmon package conmon path conmon conmon cpus distribution distribution fedora variant coreos eventlogger journald hostname dro idmappings gidmap null uidmap null kernel linkmode dynamic logdriver journald memfree memtotal networkbackend netavark ociruntime name crun package crun path crun crun eba spec systemd selinux apparmor cap seccomp ebpf criu yajl linux remotesocket exists true path sock security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath share containers seccomp json selinuxenabled true serviceisremote false slirp netns executable slirp netns package slirp netns beta slirp netns beta dda libslirp slirp config max libseccomp swapfree swaptotal uptime approximately days plugins log none passthrough journald network bridge macvlan volume local registries search registry fedoraproject registry access redhat docker quay store configfile share containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions overlay mountopt nodev metacopy graphroot var containers storage graphstatus backing filesystem xfs native overlay diff false supports type true metacopy true imagecopytmpdir var tmp imagestore number runroot containers storage volumepath var containers storage volumes apiversion built builttime mar gitcommit goversion beta osarch linux amd,0
https://github.com/containers/podman/issues/17204,test-file,apiv tests python something something seeing occasionally since dec containertestcase attach self python rest api container containertestcase testmethod attach def attach self requests post self url containers create name topcontainer json cmd echo sleep image alpine latest self assertequal status text payload json requests post self url containers payload start self assertequal status text requests post self url containers payload attach logs true stream false self assertin status text see attach format docs stdout length message self assertequal content text assertionerror apiv python rest api container assertionerror short summary failed apiv python rest api container containertestcase attach failed passed read url correctly something logs istr flakes remote logs find number fedora apiv fedora root https api cirrus task logs log https api cirrus task logs log https api cirrus task logs log https api cirrus task logs log https api cirrus task logs log,0
https://github.com/containers/podman/issues/14674," test-file , test-file,source-file , source-file ",discrepancy network inspect netmask compat api bug report information use commands provide key information environment include information feature note large number issues reported often found already fixed current versions project reporting please verify running compare latest documented top readme readme differ please latest possible retry command creating also running list known issues troubleshooting guide https github containers blob troubleshooting please reference page opening new filing bug please instead bug buildah https github containers buildah issues executes buildah perform container builds buildah maintainers best equipped handle bugs bug report feature leave one kind bug description netmask secondaryipaddresses secondaryipv addresses container network inspect compat api always zero wrong type used secondaryipaddresses secondaryipv addresses string instead network address results broken container inspect compat api presence secondary network interfaces steps reproduce reproduction branch create named network namespace setup two veth interface netns netns exec bash link enp type veth peer name eth addr eth link set eth link enp type veth peer name eth addr eth link set eth exit container join created network namespace netns name alpine start service system service tcp localhost log level time check output inspect curl get http containers json describe results received prefixlen networksettings bridge sandboxid hairpinmode false linklocalipv address linklocalipv prefixlen ports sandboxkey secondaryipaddresses addr prefixlen describe results expected prefixlen output output host arch amd buildahversion cgroupcontrollers cpuset cpu cpuacct blkio memory devices freezer cls perf event prio pids cgroupmanager systemd cgroupversion conmon package conmon git efab core path conmon conmon efab dec cpus distribution distribution mbient eventlogger journald hostname qemux idmappings gidmap null uidmap null kernel yocto standard linkmode dynamic logdriver journald memfree memtotal networkbackend cni ociruntime name crun package crun gitf fddd aae afe core path crun crun dirty fddd aae afe spec systemd selinux apparmor cap seccomp ebpf yajl linux remotesocket path sock security apparmorenabled true capabilities cap audit write cap chown cap dac override cap fowner cap fsetid cap kill cap mknod cap bind service cap raw cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath selinuxenabled false serviceisremote false slirp netns executable slirp netns package slirp netns core slirp netns unknown swapfree swaptotal uptime approximately days plugins log none passthrough journald network bridge macvlan ipvlan volume local registries search docker registry fedoraproject quay registry access redhat registry centos store configfile etc containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions overlay mountopt nodev graphroot mnt systemdata dynamic contents graphstatus backing filesystem extfs native overlay diff true supports type true metacopy false imagecopytmpdir var tmp imagestore number runroot var containers storage volumepath mnt systemdata dynamic contents volumes apiversion built builttime jun gitcommit dea goversion osarch linux amd tested latest checked troubleshooting guide https github containers blob troubleshooting yes,0
https://github.com/containers/podman/issues/16856," test-file , test-file,source-file ",non tty logs container attach format broken bug report information use commands provide key information environment include information feature note large number issues reported often found already fixed current versions project reporting please verify running compare latest documented top readme readme differ please latest possible retry command creating also running list known issues troubleshooting guide https github containers blob troubleshooting please reference page opening new filing bug please instead bug buildah https github containers buildah issues executes buildah perform container builds buildah maintainers best equipped handle bugs bug report feature leave one kind bug description seems bug attach format described https docs docker engine api tag container operation containerattach bug seems appear log items produced attach command executed steps reproduce start container prints byte message stdout second seconds wait seconds attach container save output steps form script sudo name alpine seq printf sleep done sleep sudo curl post unix sock http localhost containers attach logs true stream true stdout true output dump describe results received looking dump produced reproduction procedure one clearly see length field incorrect indicates bytes byte payload first seconds correct indicates bytes last seconds xxd dump describe results expected expected length messages additional information deem important happens occasionally output client engine api built dec arch linux amd output host arch amd buildahversion cgroupcontrollers cgroupmanager cgroupfs cgroupversion conmon package conmon path conmon conmon unknown cpuutilization idlepercent systempercent userpercent cpus distribution distribution alpine eventlogger hostname idmappings gidmap container host size uidmap container host size kernel virt linkmode dynamic logdriver memfree memtotal networkbackend netavark ociruntime name crun package crun path crun crun aff cac rundir tmp crun spec selinux apparmor cap seccomp ebpf yajl linux remotesocket path tmp sock security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless true seccompenabled true seccompprofilepath etc containers seccomp json selinuxenabled false serviceisremote false slirp netns executable slirp netns package slirp netns slirp netns cfca eed libslirp slirp config max libseccomp swapfree swaptotal uptime plugins authorization null log none passthrough network bridge macvlan volume local registries search docker store configfile home docker config containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions graphroot home docker local share containers storage graphrootallocated graphrootused graphstatus backing filesystem xfs native overlay diff true supports type true metacopy false imagecopytmpdir var tmp imagestore number runroot tmp containers volumepath home docker local share containers storage volumes apiversion built builttime dec gitcommit goversion linux osarch linux amd package output rpm apt list brew apk description simple management tool pods containers images webpage https installed size mib tested latest checked troubleshooting guide https github containers blob troubleshooting yes additional environment details aws virtualbox physical etc,0
https://github.com/containers/podman/issues/19159," test-file , test-file,source-file , source-file ",new pod api message less detailed description libpods pod delete endpoint message changed image https github containers assets dcf image https github containers assets new message include anything unable delete running paused containers steps reproduce steps reproduce root fedora testing pod pod name status created infra containers brave solomon running minutes ago root fedora testing curl delete buffer unix socket sock http localhost libpod pods cause removing pod containers message containers could removed pod ccbf dfdaca cbe removing pod containers response describe results received see describe results expected wondering inform container running paused requires force removed output container privileged rootless none upstream latest yes additional environment details additional environment details additional information additional information like happens occasionally happens particular architecture particular setting,-1
https://github.com/containers/podman/issues/20013," test-file,source-file ",docker rest api compatibility honored responses description seems compatibility api rest docker met responses according docker docs response include field message different schema reproduced easily running image example consequence clients like official python library docker work response different schema message inside errordetail library expects message key root level described docs docker docs ref https docs docker engine api tag image operation imagecreate example response curl xpost http localhost images create fromimage quay idonotexist idonotexist dummy progressdetail errordetail message initializing docker quay idonotexist idonotexist dummy reading manifest dummy quay idonotexist idonotexist unauthorized access requested resource authorized initializing docker quay idonotexist idonotexist dummy reading manifest dummy quay idonotexist idonotexist unauthorized access requested resource authorized tested latest container steps reproduce curl xpost http localhost images create fromimage quay idonotexist idonotexist dummy describe results received response meet spec docker api response message key root level describe results expected message key root level reason output yaml container yes privileged rootless privileged upstream latest yes additional environment details response additional information response,0
https://github.com/containers/podman/issues/24632," test-file , test-file,source-file , source-file ",stats api endpoint crashing container cgroup description hello found surprising behavior via use exporter report metrics creating pod via kube play pod created fine metrics endpoint failing curl localhost libpod containers stats failed internal server cannot top container create cgroup container cgroup logged get libpod containers stats false interval stream false http http client container pause container would expect endpoint crash deny stat notably rootless mode like dnd seeing native host mode unclear containers conf time extensively rtfm latest attempt looked like largely inherited etc found https quay repository containers containers netns host userns host ipcns host utsns host cgroupns host cgroups disabled log driver volumes proc proc default sysctls engine cgroup manager cgroupfs events logger runtime crun client engine api built oct arch linux amd,0
https://github.com/containers/podman/issues/18751," test-file , test-file,source-file ",docker api returns push even fails description docker api returns push even fails steps reproduce steps reproduce push image private repository repository reject push logs rejection retries describe results received confirms push api status describe results expected api status range reflecting push output yaml host arch amd buildahversion cgroupcontrollers cpuset cpu memory hugetlb pids misc cgroupmanager systemd cgroupversion conmon package conmon path conmon conmon cpuutilization idlepercent systempercent userpercent cpus databasebackend boltdb distribution distribution fedora variant kde eventlogger journald hostname thinkpad idmappings gidmap null uidmap null kernel linkmode dynamic logdriver journald memfree memtotal networkbackend cni ociruntime name crun package crun path crun crun facba eda rundir crun spec systemd selinux apparmor cap seccomp ebpf criu libkrun wasm wasmedge yajl linux remotesocket exists true path sock security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath share containers seccomp json selinuxenabled true serviceisremote false slirp netns executable slirp netns package slirp netns slirp netns cfca eed libslirp slirp config max libseccomp swapfree swaptotal uptime approximately days plugins authorization null log none passthrough journald network bridge macvlan ipvlan volume local registries search registry fedoraproject registry access redhat docker quay store configfile share containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions overlay mountopt nodev metacopy graphroot var containers storage graphrootallocated graphrootused graphstatus backing filesystem extfs native overlay diff false supports type true metacopy true imagecopytmpdir var tmp imagestore number runroot containers storage transientstore false volumepath var containers storage volumes apiversion built builttime apr gitcommit goversion linux osarch linux amd output journalctl may thinkpad may post private registry local fmy image fmessenger dockerfile containerfile true http apache httpclient may thinkpad time level warning msg failed retrying writing blob initiating layer upload image messenger blobs uploads private registry local unknown unable upload virtual repository without default local deployment configured may thinkpad time level warning msg failed retrying writing blob initiating layer upload image messenger blobs uploads private registry local unknown unable upload virtual repository without default local deployment configured may thinkpad time level warning msg failed retrying writing blob initiating layer upload image messenger blobs uploads private registry local unknown unable upload virtual repository without default local deployment configured may thinkpad may post images private registry local fmy image fmessenger push http apache httpclient may thinkpad cest image push aac edc cece private registry local image messenger output fedora root thinkpad hargut client engine api built apr arch linux amd root thinkpad hargut rpm root thinkpad hargut container privileged rootless privileged upstream latest additional environment details additional environment details additional information additional information like happens occasionally happens particular architecture particular setting,0
https://github.com/containers/podman/issues/22986," test-file , test-file,source-file , source-file ",remote pod top invalid unmarshalling console remote pod new foo quay libpod testimage top ffa ddf remote pod top foo bar unmarshalling handlers podtopokbody containertopokbody container containertopokbody processes string nil titles string nil data unexpected end json input,-1
https://github.com/containers/podman/issues/14676," test-file,source-file ",wrong memory limit stats remote stats api description remote stats api reports wrong memory limit stats memory limited container container launched crun sure whether comes crun decided report gone runtime runc reproduce rootful api daemon system service tcp launch container latest crun runtime memory limit runtime crun linux amd name busybox check output remote stats api curl http containers stats stream false confirm memory stats limit wrongly reported read preread pids stats blkio stats num procs storage stats cpu stats precpu stats memory stats usage max usage limit name networks repeat procedure runc runtime runtime home ubuntu runc amd name busybox confirm memory stats limit correctly reported read preread pids stats blkio stats num procs storage stats cpu stats precpu stats memory stats usage max usage limit name networks environment root machine home ubuntu host arch amd buildahversion cgroupcontrollers cpuset cpu memory hugetlb pids rdma misc cgroupmanager systemd cgroupversion conmon package conmon conmon path conmon conmon unknown cpus distribution codename jammy distribution ubuntu eventlogger journald hostname maksed idmappings gidmap null uidmap null kernel aws linkmode dynamic logdriver journald memfree memtotal ociruntime name crun package crun crun path crun crun caaebcb fde acaf spec systemd selinux apparmor cap seccomp ebpf yajl linux remotesocket exists true path sock security apparmorenabled true capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath share containers seccomp json selinuxenabled false serviceisremote false slirp netns executable slirp netns package slirp netns slirp netns slirp netns babc libslirp swapfree swaptotal uptime maksed plugins log none journald network bridge macvlan volume local registries store configfile etc containers storage conf containerstore number maksed paused maksed running maksed stopped maksed graphdrivername overlay graphoptions graphroot var containers storage graphstatus backing filesystem extfs native overlay diff true supports type true metacopy false imagestore number maksed runroot containers storage volumepath var containers storage volumes apiversion built builttime jan gitcommit goversion osarch linux amd,0
https://github.com/containers/podman/issues/17778," test-file , test-file,source-file , source-file ",image field type mismatch docker description docker accepts string value field indicate image pulled https docs docker engine api tag image operation imagebuild expects value equal either boolean true string true https docs latest static api html tag images operation imagebuildlibpod applications align docker spec unable switch building image field fails steps reproduce post create image endpoint set string always describe results received response stream received describe results expected expected response stream output yaml host arch amd buildahversion cgroupcontrollers memory pids cgroupmanager systemd cgroupversion conmon package conmon debian obs amd path conmon conmon cpuutilization idlepercent systempercent userpercent cpus distribution codename jammy distribution ubuntu eventlogger journald hostname idmappings gidmap container host size container host size uidmap container host size container host size kernel azure linkmode dynamic logdriver journald memfree memtotal networkbackend netavark ociruntime number paused running stopped graphdrivername overlay graphoptions graphroot home runner local share containers storage graphrootallocated graphrootused graphstatus backing filesystem extfs native overlay diff true supports type true metacopy false imagecopytmpdir var tmp imagestore number runroot user containers transientstore false volumepath home runner local share containers storage volumes apiversion built builttime jan gitcommit goversion linux osarch linux amd container yes privileged rootless rootless upstream latest yes additional environment details docker host unix user sock additional information response,0
https://github.com/containers/podman/issues/22071," test-file,source-file , source-file ",unable multi arch via curl api description trying pass platform equivalent within api getting parsing cause invalid argument message failed parse query parameter platform linux arm linux amd invalid platform syntax platform linux arm linux amd arm linux invalid component linux arm linux amd platform specifier component must match invalid argument response steps reproduce steps reproduce package containerfile tar czf context tar dir use curl command curl unix socket local share containers machine applehv sock post content type application tar content encoding gzip data binary context tar http libpod platform linux arm linux amd quay mytestcontainer cause invalid argument message failed parse query parameter platform linux arm linux amd invalid platform syntax platform linux arm linux amd arm linux invalid component linux arm linux amd platform specifier component must match invalid argument response describe results received getting platform see describe results expected passing similar platform linux arm linux amd mytestcontainer output yaml host arch arm buildahversion cgroupcontrollers cpuset cpu memory pids rdma misc cgroupmanager systemd cgroupversion conmon package conmon aarch path conmon conmon cpuutilization idlepercent systempercent userpercent cpus databasebackend sqlite distribution distribution fedora variant coreos eventlogger journald freelocks hostname localhost localdomain idmappings gidmap null uidmap null kernel aarch linkmode dynamic logdriver journald memfree memtotal networkbackend netavark networkbackendinfo backend netavark dns package aardvark dns aarch path libexec aardvark dns aardvark dns package netavark aarch path libexec netavark netavark ociruntime name crun package crun aab aarch path crun crun unknown aea aabdbcfd rundir crun spec systemd selinux apparmor cap seccomp ebpf criu libkrun wasm wasmedge yajl linux pasta executable pasta package passt aarch pasta aarch pasta copyright red hat gnu general public license later https www gnu licenses old licenses gpl html free software free redistribute warranty extent permitted law remotesocket exists true path sock security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath share containers seccomp json selinuxenabled true serviceisremote true slirp netns executable slirp netns package slirp netns aarch slirp netns faf libslirp slirp config max libseccomp swapfree swaptotal uptime variant plugins authorization null log none passthrough journald network bridge macvlan ipvlan volume local registries search docker store configfile share containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions overlay mountopt nodev metacopy graphroot var containers storage graphrootallocated graphrootused graphstatus backing filesystem xfs native overlay diff false supports type true supports shifting true supports volatile true metacopy true imagecopytmpdir var tmp imagestore number runroot containers storage transientstore false volumepath var containers storage volumes apiversion built builttime feb gitcommit goversion linux osarch linux arm container privileged rootless none upstream latest yes additional environment details additional environment details additional information additional information like happens occasionally happens particular architecture particular setting,0
https://github.com/containers/podman/issues/18041,"test-file , test-file, source-file ",apiv play kube name use pod already exists two slightly different variants possibly race kube post libpod play kube status expected actual response cause pod already exists message playing yaml adding pod state name peacefulgoldberg pod use pod already exists response response cause pod already exists message playing yaml encountered bringing pod modestfeistel pod deployment pod adding pod state name modestfeistel pod deployment pod use pod already exists response apiv kube post libpod play kube status fedora apiv fedora rootless https api cirrus task logs log https api cirrus task logs log,-1
https://github.com/containers/podman/issues/17869," test-file,source-file , source-file ",stats response field instead description stats api json response inconsistent docker incorrectly capitalises field discovered rust crate bollard https github fussybeaver bollard reported field missing steps reproduce curl unix socket var docker sock http containers container stats curl unix socket user sock http containers container stats describe results received json response contains field describe results expected json response contain field output yaml host arch amd buildahversion cgroupcontrollers cpu memory pids cgroupmanager systemd cgroupversion conmon package conmon owned conmon path conmon conmon cpuutilization idlepercent systempercent userpercent cpus distribution distribution arch unknown eventlogger journald hostname redacted idmappings gidmap container host size container host size uidmap container host size container host size kernel arch linkmode dynamic logdriver journald memfree memtotal networkbackend netavark ociruntime name crun package crun owned crun path crun crun ccd ebe fbf rundir user crun spec systemd selinux apparmor cap seccomp ebpf criu yajl linux remotesocket exists true path user sock security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless true seccompenabled true seccompprofilepath etc containers seccomp json selinuxenabled false serviceisremote false slirp netns executable slirp netns package slirp netns owned slirp netns slirp netns cfca eed libslirp slirp config max libseccomp swapfree swaptotal uptime approximately days plugins authorization null log none passthrough journald network bridge macvlan volume local registries store configfile home redacted config containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions graphroot home redacted local share containers storage graphrootallocated graphrootused graphstatus backing filesystem native overlay diff true supports type true metacopy false imagecopytmpdir var tmp imagestore number runroot user containers transientstore false volumepath home redacted local share containers storage volumes apiversion built builttime feb gitcommit afe dirty goversion linux osarch linux amd container privileged rootless rootless upstream latest yes additional environment details response additional information response,0
https://github.com/containers/podman/issues/23712," test-file , test-file,source-file , source-file ",compat api endpoints events container logs follow true send response immediately like docker description seems compat api immediately return http response querying events containers logs follow true stdout true stderr true events logs produced yet case client cannot determine whether successful data received example use vector https github vectordotdev vector turn uses bollard https github fussybeaver bollard library interact docker api collect logs docker vector starts fetching system events container logs compat api via socket unix sock requests fail requesttimeouterror minute timeout response received causing vector stop monitoring container time everything works fine docker vector logs vector component kind component component type docker logs vector sources docker logs capturing logs vector component kind component component type docker logs vector sources docker logs listening docker log events vector component kind component component type docker logs vector internal events docker logs started watching container logs container bcb cbbc vector component kind component component type docker logs vector internal events docker logs communication docker daemon requesttimeouterror type connection failed stage receiving container none internal log rate limit true vector component kind component component type docker logs vector internal events docker logs internal log communication docker daemon suppressed avoid flooding vector component kind component component type docker logs vector internal events docker logs stopped watching container logs container bcb cbbc steps reproduce container produce logs alpine sleep infinity get events curl unix socket sock http events get container logs curl unix socket sock http containers logs follow true stdout true stderr true describe results received http response events logs produced curl unix socket sock http events trying sock connected sock port get events http host user agent curl accept curl unix socket sock http containers logs follow true stdout true stderr true trying sock connected sock port get containers bcb cbbc logs follow true stdout true stderr true http host user agent curl accept describe results expected events endpoint receive http response even logs events like curl unix socket sock http events trying sock connected sock port get events http host user agent curl accept http api content type application json libpod api server libpod linux reference date aug gmt transfer encoding chunked like docker curl unix socket docker sock http events trying docker sock connected docker sock port get events http host user agent curl accept http api content type application json docker experimental false ostype linux server docker linux date aug gmt transfer encoding chunked container logs endpoint recevice http response even logs events like docker curl unix socket docker sock http containers logs follow true stdout true stderr true trying docker sock connected docker sock port get containers dffd adb logs follow true stdout true stderr true http host user agent curl accept http api content type application vnd docker multiplexed stream docker experimental false ostype linux server docker linux date aug gmt transfer encoding chunked output yaml host arch amd buildahversion cgroupcontrollers cpuset cpu memory hugetlb pids cgroupmanager cgroupfs cgroupversion conmon package conmon path conmon conmon cpuutilization idlepercent systempercent userpercent cpus databasebackend sqlite distribution distribution fedora variant container eventlogger freelocks hostname idmappings gidmap null uidmap null kernel uek linkmode dynamic logdriver memfree memtotal networkbackend netavark networkbackendinfo backend netavark dns package aardvark dns path libexec aardvark dns aardvark dns package netavark path libexec netavark netavark ociruntime name crun package crun path crun crun eacaf bbf rundir crun spec systemd selinux apparmor cap seccomp ebpf criu libkrun wasm wasmedge yajl linux pasta executable pasta package passt pasta pasta copyright red hat gnu general public license later https www gnu licenses old licenses gpl html free software free redistribute warranty extent permitted law remotesocket exists false path sock rootlessnetworkcmd pasta security apparmorenabled false capabilities cap chown cap dac override cap fowner cap fsetid cap kill cap bind service cap setfcap cap setgid cap setpcap cap setuid cap sys chroot rootless false seccompenabled true seccompprofilepath share containers seccomp json selinuxenabled false serviceisremote false slirp netns executable package swapfree swaptotal uptime approximately days variant plugins authorization null log none passthrough journald network bridge macvlan ipvlan volume local registries search registry fedoraproject registry access redhat docker store configfile etc containers storage conf containerstore number paused running stopped graphdrivername overlay graphoptions overlay imagestore containers storage overlay mount program executable fuse overlayfs package fuse overlayfs fusermount fuse overlayfs fuse library fuse kernel interface overlay mountopt nodev fsync graphroot var containers storage graphrootallocated graphrootused graphstatus backing filesystem extfs native overlay diff false supports type true supports shifting true supports volatile true metacopy false imagecopytmpdir var tmp imagestore number runroot containers storage transientstore false volumepath var containers storage volumes apiversion built builttime aug gitcommit goversion linux osarch linux amd container yes privileged rootless privileged upstream latest yes additional environment details additional environment details additional information additional information like happens occasionally happens particular architecture particular setting,0
https://github.com/containers/podman/issues/21754," test-file , test-file,source-file , source-file ",docker cli unable container quay upstream default networking argument description docker cli targetting socket quay upstream fails docker response daemon container create invalid config provided networks static mac address used bridge mode networking docker cli older work fine investigating bit socat difference api calls end docker cli post containers create api call hostname domainname user attachstdin true attachstdout true attachstderr true tty true openstdin true stdinonce true env null cmd null image quay fedora fedora volumes workingdir entrypoint null onbuild null labels hostconfig binds null containeridfile logconfig type config networkmode default portbindings restartpolicy name maximumretrycount autoremove true volumedriver volumesfrom null consolesize capadd null capdrop null cgroupnsmode dns dnsoptions dnssearch extrahosts null groupadd null ipcmode cgroup links null oomscoreadj pidmode privileged false publishallports false readonlyrootfs false securityopt null utsmode usernsmode shmsize isolation cpushares memory nanocpus cgroupparent blkioweight blkioweightdevice blkiodevicereadbps blkiodevicewritebps blkiodevicereadiops blkiodevicewriteiops cpuperiod cpuquota cpurealtimeperiod cpurealtimeruntime cpusetcpus cpusetmems devices devicecgrouprules null devicerequests null memoryreservation memoryswap memoryswappiness oomkilldisable false pidslimit ulimits null cpucount cpupercent iomaximumiops iomaximumbandwidth maskedpaths null readonlypaths null networkingconfig endpointsconfig docker cli hostname domainname user attachstdin true attachstdout true attachstderr true tty true openstdin true stdinonce true env null cmd null image quay fedora fedora volumes workingdir entrypoint null onbuild null labels hostconfig binds null containeridfile logconfig type config networkmode default portbindings restartpolicy name maximumretrycount autoremove true volumedriver volumesfrom null consolesize capadd null capdrop null cgroupnsmode dns dnsoptions dnssearch extrahosts null groupadd null ipcmode cgroup links null oomscoreadj pidmode privileged false publishallports false readonlyrootfs false securityopt null utsmode usernsmode shmsize isolation cpushares memory nanocpus cgroupparent blkioweight blkioweightdevice blkiodevicereadbps blkiodevicewritebps blkiodevicereadiops blkiodevicewriteiops cpuperiod cpuquota cpurealtimeperiod cpurealtimeruntime cpusetcpus cpusetmems devices devicecgrouprules null devicerequests null memoryreservation memoryswap memoryswappiness oomkilldisable false pidslimit ulimits cpucount cpupercent iomaximumiops iomaximumbandwidth maskedpaths null readonlypaths null networkingconfig endpointsconfig default ipamconfig null links null aliases null macaddress networkid endpointid gateway ipaddress ipprefixlen ipv gateway globalipv address globalipv prefixlen driveropts null dnsnames null pretty print show differences ended rgeissler ncerndobedev tmp diff cat docker cat docker proc self proc self memoryswappiness oomkilldisable false pidslimit ulimits null ulimits cpucount cpupercent iomaximumiops readonlypaths null networkingconfig endpointsconfig endpointsconfig default ipamconfig null links null aliases null macaddress networkid endpointid gateway ipaddress ipprefixlen ipv gateway globalipv address globalipv prefixlen driveropts null dnsnames null root cause new default endpointsconfig struct seems default initialized somehow interprets differently empty json config check yet see quick cheers romain steps reproduce steps reproduce start quay upstream container start server privileged name server shared volume always quay upstream system service unix shared volume sock trying quay upstream latest getting image signatures copying blob sha bfb ccb ebeb copying blob sha daa dab copying blob sha dfd copying blob sha adee copying blob sha ddab copying blob sha bcf bce fbd copying blob sha bada copying blob sha eed bda copying blob sha efa ada copying config sha efdb writing manifest image destination container inside first one docker cli used explicitly oom score adj workaround fixed always volumes server docker host unix shared volume sock docker cli docker oom score adj quay fedora fedora trying docker library docker cli getting image signatures copying blob sha eef copying blob sha abcf aaf fbaf copying blob sha copying blob sha cfa cdb acc copying blob sha fef fcf copying blob sha bedc efd copying blob sha cdf fbea copying blob sha eba cda copying blob sha copying blob sha ecbeeeea bdac aeb copying config sha fcc afba writing manifest image destination unable find image quay fedora fedora latest locally download complete download complete docker response daemon container create invalid config provided networks static mac address used bridge mode networking see docker help exactly thing docker cli instead works fine always volumes server docker host unix shared volume sock docker cli docker oom score adj quay fedora fedora trying docker library docker cli getting image signatures copying blob sha abcf aaf fbaf copying blob sha cfa cdb acc copying blob sha ffd copying blob sha cff bbd dfc beafb copying blob sha aed eaed copying blob sha aaaf edb ada copying blob sha bdd ddafb copying blob sha ccb copying blob sha dfff fef ebf ade copying blob sha abb bff bab copying config sha beb cdb writing manifest image destination root root exit exit describe results received cannot used docker cli container mode working docker cli describe results expected used docker cli container mode output yaml tried quay upstream date rhel container yes privileged rootless rootless upstream latest yes additional environment details response additional information additional information like happens occasionally happens particular architecture particular setting,0
https://github.com/containers/podman/issues/13986," test-file,source-file ",cannot filter containers removing status api bug report information use commands provide key information environment include information feature note large number issues reported often found already fixed current versions project reporting please verify running compare latest documented top readme readme differ please latest possible retry command creating also running list known issues troubleshooting guide https github containers blob troubleshooting please reference page opening new filing bug please instead bug buildah https github containers buildah issues executes buildah perform container builds buildah maintainers best equipped handle bugs bug report feature leave one kind bug description cannot filter removing status api looks like restarting missing tried statuses task seems wrongfully invalid filter well steps reproduce curl unix socket sock http libpod containers json filters status removing describe results received cause removing valid status message removing valid status response describe results expected according docs valid status https docs static api html operation containerlistlibpod output client engine api git fdeba built apr arch linux amd,0
https://github.com/containers/podman/issues/14208," test-file , test-file,source-file , source-file ",image conflict return http bug report information use commands provide key information environment include information feature note large number issues reported often found already fixed current versions project reporting please verify running compare latest documented top readme readme differ please latest possible retry command creating also running list known issues troubleshooting guide https github containers blob troubleshooting please reference page opening new filing bug please instead bug buildah https github containers buildah issues executes buildah perform container builds buildah maintainers best equipped handle bugs bug report feature leave one kind feature description briefly describe paragraphs steps reproduce attempt delete image still used container delete images sha xxxx describe results received api returns http describe results expected given docker api returns appropriate http conflict expected return well additional information deem important happens occasionally think would appropriate use http response matching description think would help compatibility docker api clients case docker api would return appropriate conflict exception docker response whereas results generic server,0
https://github.com/containers/podman/issues/23981," test-file,source-file ",processes top api service incompatibility description describe compat endpoints behave api docs docker https docs docker reference api engine tag container operation containertop api docs https docs latest static api html tag containers compat operation containertop steps reproduce steps reproduce get processes list libpod compat endpoint get processes list docker api engine endpoint compare describe results received describe results received received list strings describe results expected describe results expected receive list lists strings output yaml working fine container privileged rootless none upstream latest yes additional environment details happens environment additional information response,0
